name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B33	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B34	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B35	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
B37	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B39	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B40	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B41	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B42	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B43	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B46	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B47	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B48	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B49	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B50	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
B51	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
B52	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B55	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	central	other
B56	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	frontal	other
B57	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	parietal	unused
B58	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
B59	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	R	parietal	other
B60	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	R	central	unused
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
